temp,pres,hum,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,pitch,roll,yaw,datetime
30.0,1009.0,51.6,-248.31,-403.48,474.92,0.417,-0.418,0.644,331.54,349.56,177.72,2022-11-07 20:35:59.875061
30.0,1009.0,51.4,-248.65,-399.23,474.92,0.405,-0.181,0.939,334.5,340.0,155.83,2022-11-07 20:36:00.960191
30.0,1009.0,51.3,-246.35,-396.24,474.86,0.492,-0.301,0.847,333.57,336.63,153.33,2022-11-07 20:36:02.045369
30.0,1009.0,51.6,-243.72,-393.73,474.79,0.521,-0.285,0.832,333.38,337.23,154.04,2022-11-07 20:36:03.133159
30.0,1009.0,51.3,-241.91,-392.44,474.75,0.49,-0.316,0.82,332.5,330.28,152.52,2022-11-07 20:36:04.218234
30.0,1009.0,51.1,-240.63,-392.5,474.72,0.776,-0.126,0.819,328.05,338.28,136.69,2022-11-07 20:36:05.303216
30.0,1009.0,51.4,-242.49,-394.14,474.76,0.348,-0.332,0.576,329.45,324.31,170.01,2022-11-07 20:36:06.377395
30.0,1009.0,51.2,-246.73,-394.1,474.86,0.507,-0.411,1.179,355.03,319.66,167.69,2022-11-07 20:36:07.457270
30.0,1009.0,51.0,-247.55,-391.82,474.87,0.552,-0.265,0.808,355.0,320.41,166.68,2022-11-07 20:36:08.541823
30.0,1009.0,51.5,-247.32,-389.84,474.86,0.293,-0.313,0.471,357.02,312.01,142.43,2022-11-07 20:36:09.631139
30.0,1009.0,51.5,-248.43,-385.51,474.87,0.485,-0.488,0.789,9.39,305.69,140.44,2022-11-07 20:36:10.720403
30.0,1009.0,51.4,-250.7,-379.34,474.9,0.4,-0.276,1.03,2.21,332.37,135.7,2022-11-07 20:36:11.809524
30.0,1009.0,51.3,-252.43,-376.95,474.93,0.511,-0.322,0.867,358.14,334.43,138.34,2022-11-07 20:36:12.894370
30.0,1009.0,51.5,-253.65,-376.16,474.95,0.49,-0.319,0.831,356.3,335.68,140.32,2022-11-07 20:36:13.980803
30.0,1009.0,51.0,-253.73,-375.36,474.95,0.49,-0.318,0.838,354.44,336.34,142.23,2022-11-07 20:36:15.070167
30.0,1009.0,51.1,-254.3,-375.54,474.96,0.494,-0.324,0.827,352.8,337.45,143.95,2022-11-07 20:36:16.155104
30.0,1009.0,51.2,-254.22,-375.04,474.96,0.495,-0.32,0.83,351.33,337.53,143.86,2022-11-07 20:36:17.240032
30.0,1009.0,51.3,-254.58,-374.86,474.97,0.512,-0.341,0.868,345.95,325.41,117.14,2022-11-07 20:36:18.315030
30.0,1009.0,51.2,-254.67,-373.47,474.97,0.51,-0.359,0.721,347.78,348.14,158.99,2022-11-07 20:36:19.402816
30.0,1009.0,51.0,-254.1,-373.11,474.95,0.482,-0.315,0.837,346.92,348.01,159.06,2022-11-07 20:36:20.489310
30.0,1009.0,51.4,-253.97,-373.97,474.95,0.481,-0.317,0.839,345.44,347.29,159.93,2022-11-07 20:36:21.574037
30.0,1009.0,51.0,-253.2,-374.0,474.94,0.489,-0.311,0.83,344.04,347.21,162.23,2022-11-07 20:36:22.659171
30.0,1009.0,51.3,-253.63,-374.43,474.95,0.486,-0.31,0.837,342.95,346.92,162.82,2022-11-07 20:36:23.748481
30.0,1009.0,51.2,-253.8,-374.65,474.95,0.483,-0.307,0.837,341.87,346.86,163.19,2022-11-07 20:36:24.837656
30.0,1009.0,51.2,-253.94,-374.3,474.95,0.483,-0.354,0.971,345.35,341.01,128.66,2022-11-07 20:36:25.927007
30.0,1009.0,51.2,-254.16,-375.3,474.96,0.367,-0.282,0.661,335.74,345.9,179.96,2022-11-07 20:36:27.016345
30.0,1009.0,51.1,-257.35,-380.66,475.05,0.458,-0.201,0.737,332.49,348.12,172.8,2022-11-07 20:36:28.105426
30.0,1009.0,51.0,-262.56,-385.06,475.18,0.34,-0.491,0.958,347.69,354.91,143.56,2022-11-07 20:36:29.190481
30.0,1009.0,51.1,-265.2,-388.45,475.25,0.425,-0.337,0.804,342.4,359.67,155.28,2022-11-07 20:36:30.275526
30.0,1009.0,51.3,-267.63,-390.65,475.31,0.432,-0.248,0.918,341.46,357.62,150.38,2022-11-07 20:36:31.368456
30.0,1009.0,51.0,-270.25,-391.75,475.37,0.472,-0.347,0.766,342.44,356.0,153.07,2022-11-07 20:36:32.453647
30.0,1009.0,50.6,-271.48,-392.3,475.4,0.481,-0.279,0.856,340.69,350.26,154.49,2022-11-07 20:36:33.538795
30.0,1009.0,51.0,-271.76,-392.43,475.4,0.538,-0.286,0.889,342.39,352.75,150.09,2022-11-07 20:36:34.628153
30.0,1009.0,50.7,-271.13,-392.18,475.39,0.548,-0.271,0.801,339.23,358.87,156.9,2022-11-07 20:36:35.712536
30.0,1009.0,50.7,-271.72,-392.09,475.4,0.501,-0.285,0.848,338.25,356.92,157.81,2022-11-07 20:36:36.797646
30.0,1009.0,51.2,-272.65,-392.25,475.42,0.488,-0.29,0.837,337.38,356.24,158.64,2022-11-07 20:36:37.882628
30.0,1009.0,50.8,-273.14,-392.24,475.43,0.495,-0.291,0.858,336.48,355.17,159.14,2022-11-07 20:36:38.971923
30.0,1009.0,49.9,-273.39,-392.21,475.44,0.455,-0.274,0.866,334.49,354.84,168.87,2022-11-07 20:36:40.058217
30.0,1009.0,50.7,-273.04,-392.17,475.43,0.434,-0.368,0.896,331.39,347.2,157.11,2022-11-07 20:36:41.143136
30.0,1009.0,50.7,-272.1,-391.68,475.41,0.486,-0.334,0.813,332.32,348.97,156.07,2022-11-07 20:36:42.232231
30.0,1009.0,50.8,-271.33,-391.05,475.39,0.456,-0.213,1.151,333.32,329.08,168.46,2022-11-07 20:36:43.321438
30.0,1009.0,50.6,-271.55,-391.26,475.4,0.499,-0.342,0.729,329.9,327.68,178.48,2022-11-07 20:36:44.410280
30.0,1009.0,50.5,-272.28,-391.66,475.41,0.58,-0.326,0.819,327.58,326.61,183.67,2022-11-07 20:36:45.495145
30.0,1009.0,51.0,-272.17,-391.07,475.41,0.5,-0.311,0.886,327.58,321.42,185.92,2022-11-07 20:36:46.579960
30.0,1009.0,50.7,-271.57,-390.75,475.39,0.473,-0.303,0.855,331.3,321.86,198.39,2022-11-07 20:36:47.664822
30.0,1009.0,51.2,-270.15,-390.5,475.36,0.493,-0.293,0.837,331.18,324.14,196.27,2022-11-07 20:36:48.753969
30.0,1009.0,50.8,-269.85,-390.57,475.36,0.483,-0.295,0.846,330.74,325.03,194.9,2022-11-07 20:36:49.843085
30.0,1009.0,50.5,-268.79,-390.01,475.33,0.468,-0.291,0.848,323.1,332.06,146.42,2022-11-07 20:36:50.932301
30.0,1009.0,49.7,-267.39,-389.72,475.3,0.445,-0.172,0.952,336.49,331.09,231.05,2022-11-07 20:36:52.022851
30.0,1009.0,50.7,-267.81,-389.31,475.31,0.482,-0.326,0.85,330.58,328.78,205.41,2022-11-07 20:36:53.111958
30.0,1009.0,50.6,-266.18,-387.64,475.27,0.408,-0.184,0.909,320.63,340.38,182.53,2022-11-07 20:36:54.196840
30.0,1009.0,49.7,-265.85,-387.5,475.26,0.492,-0.305,0.837,320.9,340.73,182.0,2022-11-07 20:36:55.284563
30.0,1009.0,50.4,-267.71,-388.77,475.3,0.441,-0.302,0.899,321.58,329.68,186.48,2022-11-07 20:36:56.373687
30.0,1009.0,50.6,-268.71,-389.62,475.33,0.489,-0.301,0.845,321.9,330.0,185.63,2022-11-07 20:36:57.462758
30.0,1009.0,50.6,-269.06,-389.78,475.34,0.488,-0.298,0.844,322.13,330.73,184.7,2022-11-07 20:36:58.547753
30.0,1009.0,50.5,-269.11,-389.74,475.34,0.491,-0.298,0.84,322.46,331.96,183.49,2022-11-07 20:36:59.632749
30.0,1009.0,50.7,-269.17,-389.83,475.34,0.484,-0.3,0.844,322.74,332.38,182.86,2022-11-07 20:37:00.717589
30.0,1009.0,50.7,-269.66,-389.64,475.35,0.48,-0.301,0.843,323.52,333.64,181.51,2022-11-07 20:37:01.806849
30.0,1009.0,50.6,-269.56,-389.8,475.35,0.489,-0.294,0.84,323.57,334.41,180.78,2022-11-07 20:37:02.896208
30.0,1009.0,50.9,-269.65,-390.59,475.35,0.479,-0.297,0.841,324.06,335.79,179.97,2022-11-07 20:37:03.985343
30.0,1009.0,50.5,-269.41,-390.28,475.34,0.454,-0.277,0.87,322.8,335.77,170.14,2022-11-07 20:37:05.074586
30.0,1009.0,50.4,-268.7,-389.82,475.33,0.392,-0.312,0.795,320.76,340.28,166.81,2022-11-07 20:37:06.159606
30.0,1009.0,51.6,-268.7,-389.79,475.33,0.473,-0.268,0.863,322.53,334.45,179.38,2022-11-07 20:37:07.247319
30.0,1009.0,50.1,-270.23,-389.75,475.36,0.485,-0.361,0.906,322.95,316.12,194.54,2022-11-07 20:37:08.336740
